"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94"
"X__220",3.10716097185502,9.79457945003141,27.1848663030019,9.72244294032997,0.878984789665674,9.14724959004049,30.3903127405375,4.4239628359158,3.55949749004384,3.35668052962446,1.34046629530402,22.0081261503966,17.5693058994941,6.62756765168502,5.24375297011479,1.55358048592751,7.23179988956193,6.63426893343596,22.2817618218935,2.7419411164285,NA,4.83996340284465,16.8339149283919,0.909168682534048,18.9017914101041,11.4703605970349,NA,4.05026927056284,NA,6.55608731300827,9.33794592644243,13.6162602009726,NA,2.65929197483351,2.999706274772,4.1055641890297,8.0415381011345,20.8856614571132,3.1300345774786,NA,NA,14.564119005388,0.492392149686901,3.6588998360162,17.3355260919185,NA,2.65405998931415,7.71150720967123,0.908582117399016,0.624251308040024,9.31072881029919,3.90967712694482,3.53173707298886,6.25396649078638,19.9685156174006,NA,NA,18.2298076407556,9.44880726883304,3.92955838477963,NA,6.58498294952947,4.23581015967702,33.1421877923583,5.41128501388842,1.19506191225193,33.9866672802115,4.3546289367485,6.02805097175061,2.43766003825133,13.0674994143436,1.13698413707707,3.6795737302687,10.7778948161039,20.72,NA,6.23777642983836,10.3861184456421,5.941,12.4129088432237,11.8282622060373,2.8111876945216,16.6782268815902,2.45361536713776,0.372942627504602,4.63002724975737,9.27569082360028,4.825,20.4277405374653,5.09297413071852,1.52201337870073,13.826978012784,3.07321308392062,6.29920484588869
"X__221",3.08425206673183,9.78221155957325,27.2927002534749,9.82559326386243,0.884690445817664,9.01278391676745,30.378058183264,4.51192127367009,3.49120967180796,3.29956313952022,1.36130111303923,21.9569110021371,17.853010600171,6.45381680223986,5.36232996471232,1.57032554132635,7.11069945825947,6.64070765891884,22.2941992346051,2.7093644903166,NA,4.76867158975812,16.5536968311507,0.903744472144477,18.5819298723023,11.3019204453207,NA,4.03741295862607,NA,6.50247477675983,9.78906071488754,13.5855268844834,NA,2.63858925465118,2.9424377897892,4.00026916455909,8.02967165885257,20.7017564321333,3.17348180022894,NA,NA,14.2656334388098,0.499390004808403,3.74002885969417,17.6013967161387,NA,2.62241392399258,7.80142643890632,0.94938343466808,0.647398729995814,9.28000473227846,3.83037338507535,3.63973751974686,6.20225502551269,19.5424494311844,NA,NA,18.4220628412763,9.36666009509452,4.02876099399354,NA,6.64625622175171,4.12310560197356,32.7287938054751,5.14226321631517,1.1843793343384,34.4808101257434,4.30797655998948,5.96858851016518,2.42910031273384,13.4141188847103,1.13350963370388,3.85578422701716,10.7711061778301,20.805,NA,6.23153832772817,10.2620055038224,6.2,12.390296563232,11.6356763410697,2.6971999966866,16.7317274420848,2.49138698666711,0.370198420603692,4.6302486207982,9.07913570020377,4.975,20.2925871009427,5.11019318765428,1.48649262370211,13.823288215901,3.0727931476492,6.29789011116449
"X__222",2.9892987461023,9.76213122707428,27.9597213560671,9.83395475353281,0.893995886684801,9.24726995289591,30.7031712333311,4.52138419690838,3.52904876268825,3.34562403498866,1.40193765174234,22.3443096928282,17.8719563506274,6.46359026073111,5.41649757845154,1.64495243150003,7.20784183639621,6.704969150136,22.6627957274597,2.73003993896371,NA,4.83072826089246,16.506698828268,0.892478360739256,18.5462739956367,11.353747760897,NA,4.0908323826634,NA,6.57086976713328,9.72013443807576,13.8716575062562,NA,2.64734531944537,3.06052340493183,4.01516561916985,8.18564983745771,21.0647780800106,3.20583260923028,NA,NA,14.4715584157102,0.506140195654593,3.80730498241889,17.6703575930298,NA,2.73063494686605,7.94498655349708,0.982836727924103,0.659705813487343,9.26438326915677,3.89388427066405,3.70902795201592,6.23723883245384,20.2613300969585,NA,NA,20.2451346926394,9.44841902739999,4.14505531047968,NA,6.61633617970278,4.04051303773317,32.9528986622093,5.26898825714854,1.19683699329928,34.642340609036,4.36356295618729,6.06608796941949,2.46918149448062,13.5999124261925,1.14990220924833,3.98501512749154,11.0855489948915,20.75,NA,6.35854574404565,10.4629728966921,6.3,12.5430397400902,11.7032732880143,2.74009739268891,17.2509946828677,2.52897881353997,0.382497786120969,4.749353148013,9.41489418164931,5.23,20.3495813706628,5.27345823658197,1.52117063819607,14.527433158628,3.13316546946483,6.34737079546208
"X__223",3.04370360480641,9.7943000334274,28.5235312082777,9.7129953271028,0.89520694259012,9.33812741989319,30.8846395193592,4.53310415554072,3.58977983978638,3.30777532955941,1.42106800319209,22.2738677403204,18.0801506147064,6.50255942923898,5.57490123497997,1.64158573097463,7.21760597463284,6.69726693925234,22.9508679906542,2.74716630507343,NA,4.82893210604909,16.6830870559636,0.877190724243139,18.6774649698113,11.3915083444593,NA,4.18959809005246,NA,6.64131650534045,9.63891160239918,13.802185438911,NA,2.6777877670227,3.10237179292094,4.06142938535031,8.29856835781042,21.2387847129506,3.22150786097111,NA,NA,14.5471128170895,0.512823779901036,3.83484274032043,18.1247280370173,NA,2.69230137224393,8.1349075911546,0.980251602136182,0.659498488057854,9.11716390428689,3.9350960906556,3.71512304553939,6.35171841417398,20.3694082142675,NA,NA,20.6323287756279,9.45562333110814,4.31088818244392,NA,6.76413597725117,4.07099532388037,33.1944081039361,5.23807962283044,1.200696311749,35.0585418891856,4.39472574765659,6.05443852273607,2.49043513029026,13.7526166555407,1.14698389519359,3.9968323433729,11.1565165220294,20.81,NA,6.42310981308411,10.5374230852648,6.1,12.4926852183229,11.9166405639923,2.763951435247,17.0845356533528,2.52556345168068,0.402024877794546,4.7641794475968,9.62906967623498,5.255,20.2428669893191,5.29291104806409,1.53781304237359,14.591873164219,3.13740982740948,6.40072963951936
"X__224",3.19414174182259,9.7991125493562,29.8172344864719,10.497284964329,0.90643044151299,9.42957396688653,30.9860970520932,4.60464416475973,3.64707598600081,3.36378083395881,1.48633381785196,22.3320184412438,18.6387361541291,6.61194083995154,5.65886828644501,1.68136384439359,7.35034728765648,6.74343787858393,23.1637091129358,2.78279203122897,NA,4.91588355062792,16.9688195069299,0.904082276517156,19.0884906774186,11.4638443935927,NA,4.32029343737968,NA,6.6310472472742,9.92647229868513,13.8625943221127,NA,2.7277206218872,3.11703206357708,4.12393614895147,8.55517485529681,21.2643074438013,3.36805335818852,NA,NA,14.7231727015749,0.532136827368724,3.85387474761071,18.870057697558,NA,2.73852480070938,8.16488894527142,0.981170211333962,0.667103112708695,9.16224397145645,3.9491342846866,3.74536250119747,6.47079924213575,20.468683258474,NA,NA,20.7142282338321,9.59815991385112,4.59795422727176,NA,6.93318559339985,4.09099729727366,33.669244280142,5.33855498721228,1.19920803607484,37.1451036478665,4.56237619617654,6.02107579478833,2.51707391074129,14.0263507874546,1.1733581908736,4.13681833051891,11.1828678153183,21.095,NA,6.50741755283349,10.7266381036246,6.02,13.0321215781166,12.067985790002,2.84235906582313,17.411804963051,2.54234324056285,0.407013960744531,4.82155808318751,9.76112632925024,5.42,20.6012027190739,5.29921826625387,1.56256899356402,14.8130852066227,3.16958828919597,6.6310472472742
"X__225",3.27053021285181,9.81212681848396,29.516195904368,10.4437574397256,0.935810425703622,9.51642867951175,30.4435246645819,4.61854958135781,3.68556637748411,3.29065991919197,1.45152031950426,22.3350524563704,18.5836705827741,6.64397130031272,5.5413547866438,1.66806087965298,7.3507767577928,6.72313351155049,23.1832190053465,2.85210138202361,NA,4.94281185084379,16.685084096051,0.901725551596736,19.0803975630619,11.6820806012307,NA,4.18974143722532,NA,6.66093463129224,9.84224763396135,13.9096923616022,NA,2.69151518208413,3.07869866012468,4.11329960776043,8.42625194189448,21.3285614849188,3.34837257742116,NA,NA,14.4075224452739,0.524834969828392,3.89817345909412,18.6463422147593,NA,2.6985271174365,8.08547727117642,0.971433420760618,0.675030719561817,9.10457714278422,3.93414576164903,3.69505457918087,6.50589728669107,20.4939889096436,NA,NA,20.8767403374871,9.6351719963684,4.62367895598044,6.66122106645436,6.98187137657722,4.15212684262852,34.1547519251942,5.38642303036417,1.19308761222637,36.5559782608696,4.63136314540278,6.04844362599743,2.52931803096503,14.1361091496015,1.16029183899929,4.07926849242848,11.3654317562796,21.11,NA,6.50826465247655,10.5939160143531,5.7,12.6253149061153,12.3869279135625,2.86114849187935,17.2399903263554,2.54661474564703,0.406197434290746,4.87243410168466,9.78218753152426,5.41,20.7970437808938,5.37511414304449,1.57397703453208,14.8033335014627,3.22640251825027,6.6270079693332
"X__226",3.25262178950541,9.61333303769993,29.4268844389378,10.5287826072397,0.924205572112648,9.30918929779326,30.3052154003282,4.51249524495195,3.70353564611727,3.28056032702521,1.37835420770725,21.8072234872585,18.6798956207634,6.59027944278873,5.5407578608981,1.63246480594716,7.3119653919566,6.48957907778857,23.1387060911496,2.87219818839366,NA,4.87251162842203,16.5658530401933,0.909372690667191,18.6080429365085,11.5245973277969,NA,4.2439967794021,NA,6.59027944278873,10.2153012898639,13.7566308202282,NA,2.67415413722667,3.0697378987226,4.08203801152769,8.30218564779158,20.7218973311456,3.28813225600388,NA,NA,14.2658850416904,0.537259791936609,3.75948029333958,18.8440453405771,NA,2.69534094352738,7.98291703549326,0.96001014633493,0.65730190104054,8.9358548009768,4.12175328999684,3.65050701293105,6.46212933380964,20.3169123349147,NA,NA,20.789146088722,9.53296788668252,4.36290587255917,6.59056283961892,6.84672994621781,3.96456974148677,33.9564999207774,5.33264377323109,1.17036201989084,37.0353564611727,4.53828436685951,5.96938673792435,2.53606397421225,13.9637839466899,1.15357862572414,4.01139484393313,11.2448740916854,21,NA,6.42244550112179,10.6075617111837,5.8,12.4465004610185,12.1677601869154,2.75359553628236,16.8108807704533,2.48767923143872,0.381085083974276,4.73683328031343,9.55534574557144,5.54,20.1176951411446,5.33711934500887,1.51578364141116,14.7358200783578,3.03446030295945,6.50076800723303
"X__227",3.17795668904399,9.50890414587679,28.2174861321651,9.94367685029401,0.879912112075428,9.2178610218054,30.2218544585298,4.41296023721077,3.66257833452716,3.18111975422552,1.34118903803444,21.5399805100698,18.1262291247644,6.49326006563276,5.43468559577552,1.61577769818927,7.19674309939864,6.4206784827839,22.6789530409289,2.87311404107878,NA,4.7866083037564,16.4748550195582,0.868176444261597,18.426239506254,11.4008917059519,NA,4.19605075054062,NA,6.39834568806117,9.65729031872521,13.6573657675797,NA,2.58278770968333,2.94531359420556,3.99851376776209,8.18161934667089,20.4680063633789,3.24964136117408,NA,NA,14.0696606753178,0.523708614236362,3.70612728423648,17.9818796564523,NA,2.66894128027679,7.83275688441942,0.950260415452016,0.658761530327605,8.77900051217921,4.01536293826548,3.48610468889247,6.50453809410502,20.1754230799498,NA,NA,20.012568671051,9.34627459146108,4.20265601432867,6.5356624487342,6.74981629697773,3.90667427226628,34.2701105548167,5.22587396511802,1.13785589112292,35.5538091985807,4.41621992473734,5.90780357403142,2.45723969909644,13.6900031650314,1.13003941296997,3.9104398137176,11.1105653745565,20.655,NA,6.40951208542253,10.4276260944105,5.7,12.2534273009508,12.0556590644502,2.73576735353401,16.6285580256449,2.4610514709068,0.368993065701322,4.74348559910713,9.34627459146108,5.49,19.8203553164199,5.28728915060552,1.49985925466637,14.4828173776882,3.02834955643553,6.37042969465776
"X__228",3.06164088680522,9.47883532532737,28.1057744688578,10.0092105914786,0.827065181504532,9.21491696518481,29.9387597603051,4.39805379929676,3.65486158112815,3.12218184146582,1.26486363353714,21.2737383825544,17.8454725364797,6.43211202271489,5.25900143618865,1.61302705647358,7.16530613929379,6.31546750416825,22.5846005909834,2.85723525430444,NA,4.72770342705626,16.4284016142063,0.839504367510496,18.1592213276658,11.3867268105056,NA,4.16141725795113,NA,6.37101251299998,9.65174865739406,13.7295552111012,NA,2.59395191244202,2.87456544688705,3.85023422661942,8.13067839278934,20.3739092394803,3.19100503463031,NA,NA,13.5863091602423,0.518535705212446,3.65930518183469,18.2012761857012,NA,2.61678910062796,7.60351992243121,0.93426704854978,0.64233209197216,8.64177909092808,3.98947730946122,3.47987772210707,6.49616695875098,20.1017383692225,NA,NA,19.859866953415,9.36488848903049,4.06013387729877,6.5559077483668,6.77025441722601,3.88551439766817,33.9745237834582,5.21123272859336,1.11978737804777,34.9711375604602,4.39259196061916,5.8182684664229,2.45127653484764,13.575200158476,1.13311818016739,3.74589935403099,11.0701202601647,20.305,NA,6.37656701388316,10.3359479959803,5.73,11.9675842988069,11.9610122779718,2.73281443452135,16.4310338442728,2.43708212636263,0.353388993942522,4.6713352427489,9.08160894398864,5.26,19.851786156462,5.26899953777837,1.49883120448129,14.2195222609241,2.95593877843463,6.34879450946729
"X__229",3.12428157387723,9.48882752148132,28.8011036739304,10.1719504883072,0.840170924129684,9.22301239038002,30.3216243688546,4.45057517273452,3.70141351647622,3.22437086970021,1.26972161131634,21.4426714057933,18.4503322526159,6.5337995116928,5.30517439542918,1.65370498937018,7.07541564243954,6.40394482460802,22.929896027106,2.87900049827266,NA,4.82376130780672,16.9478465991025,0.857932648338541,18.3336415663435,11.5204414695722,NA,4.12927224833282,NA,6.50383304544247,10.0558170502059,13.9794398846976,NA,2.59820361081584,2.95950745353387,3.86261178614849,8.33955657055541,20.5547761094871,3.18804337726415,NA,NA,13.451613739038,0.534414052156639,3.6769963958278,18.6343773447115,NA,2.67250604545496,7.74639308028424,0.947828228806803,0.665905674208262,8.75644060404382,4.00149961287709,3.53292844953986,6.56024720405626,20.402971205062,NA,NA,20.0820875939753,9.35619668482594,4.13256761444471,6.43397019500878,7.00632802109155,4.07656974515214,34.3443623762321,5.21638486579857,1.13650597927186,36.2372267804943,4.44231636218351,5.91139156819692,2.47897561834137,13.5293045774648,1.14538493223492,3.76682748213443,11.0653951302153,20.745,NA,6.39839547900611,10.4948375583937,5.95,12.2570586833837,12.0260943447308,2.81351822017008,17.0722115679598,2.48344875537753,0.353248602973754,4.74302568595536,9.23411108158384,5.41,20.177420608557,5.30628426454956,1.5163527897429,14.3728051089556,2.95962459996426,6.40949417020994
"X__230",3.12627968643829,9.60262980230229,28.9917574040007,10.1144342796533,0.791540338752714,9.19494025423027,30.0275729627604,4.39473831187126,3.67686827756509,3.21331305294751,1.24028840246224,21.2259102736207,18.2883427411128,6.50292762558213,5.23114552776811,1.64290318036428,7.00144848273919,6.32567576525962,22.6660816387411,2.9013913886541,NA,4.74174192580619,16.6116436113963,0.852091404408654,18.0421163296806,11.5213709209632,NA,4.10429118171323,NA,6.4586146605015,9.94933871260816,13.8881461328846,NA,2.59230845721673,2.96791819557527,3.88121434484353,8.16466381610567,20.3064162481977,2.90678920632178,NA,NA,13.3825154543496,0.538377689974436,3.67797610169211,18.3236332048687,NA,2.65006074697294,7.67114981430391,0.942758332090356,0.681682623061206,8.64336195518487,4.06946777170164,3.44162367647525,6.60814273815894,20.4052901846221,NA,NA,20.1361992947182,9.31680090820199,4.02848470296398,6.40146537163692,7.08688398465793,3.9081261087639,34.3677041197285,5.19237168332256,1.11779454415884,35.1401813089378,4.45357503878953,5.85624576591384,2.46000255248538,13.4157501781601,1.1366275543181,3.68998477785877,11.1225542352376,20.64,NA,6.35891048907009,10.4375258908981,5.92,12.1233529205373,12.0147989112001,2.74297253849086,16.629338958651,2.44275085888233,0.344077704138388,4.74536464807173,9.35003563201246,5.465,20.2288685593066,5.38402525729628,1.51744544316548,14.4349483750145,2.91780571914414,6.35891048907009
"X__231",3.12239523960754,9.86942383167755,29.6782121784479,10.3343774549952,0.73698685376168,9.16403129022014,30.6719023183512,4.36009151386498,3.70425602152874,3.22596932724171,1.18511423338051,21.1435179768332,18.7910894465593,6.51087861667809,5.16166822672038,1.6351723302188,6.9668719808782,6.33201439149548,22.8548732177779,2.88280550587527,NA,5.01499336895205,16.4988125431311,0.832242541518796,17.6579912840353,11.4605596135524,NA,4.10672665113305,NA,6.48658841325823,9.87206666901936,14.0374076217239,NA,2.57586566266067,2.89629555910755,3.84619628063193,8.18359035218213,20.1167048322664,3.02916265970716,NA,NA,13.6577189228943,0.534102078038598,3.67665351764254,17.5503809262673,NA,2.69463039966537,7.59012203756022,0.935724881742357,0.682577703794549,8.28376996338359,4.0265873389353,3.48709892661641,6.68556518729659,20.3565866098304,NA,NA,20.0189795874723,9.26892080498771,3.86240647857651,6.2605799806077,7.12881515903397,3.83705486630343,34.7054188484932,5.24447573837899,1.15047236197703,34.7349908904007,4.540110805217,5.97377539969788,2.45394197645359,13.5473089073495,1.14163956073345,3.58891354894947,11.107247563809,20.66,NA,6.4700269109265,10.4511000141253,5.8,12.4037690628354,12.093505442475,2.79006109281762,16.2697108566617,2.45141477992326,0.335922691094645,4.80007542581109,9.20819529643806,5.44,20.0504588229395,5.34494885252478,1.53835264207259,14.794942083006,2.96556046011413,6.43138340548582
"X__232",2.9859486900104,9.86819635548444,28.1877955524739,9.79369174384627,0.714868010499728,8.90835520776584,30.0464523797732,4.08464583230152,3.60513436679709,2.9573810311939,1.14562831705583,20.3902352533307,17.9310174531415,6.31283443118221,4.94908622653658,1.5980049527017,6.86273290079739,6.19185676786687,21.9409489376455,2.79788341340201,NA,4.98607956871886,15.8195155057912,0.796572059664308,17.3332925622743,11.2619206577188,NA,3.92472047481926,NA,6.26334356891684,9.30425730221238,13.7929357043039,NA,2.45364697142291,2.79819238616389,3.74852663261215,7.76016720320935,19.4334119162003,2.72169609783052,NA,NA,13.1315754544104,0.505984334887928,3.6018349759794,16.8302631869551,NA,2.60911602642762,7.268903098002,0.863340597295825,0.640817608662631,7.64363994519439,3.97765144555694,3.27463099241603,6.54041126411996,19.8512961097517,NA,NA,19.8422789758503,9.07332474865039,3.76539626477127,6.25667971148272,6.77354272890545,3.52607826940251,33.7102008203734,5.11185617354267,1.13169105046803,32.9334193452528,4.37074939856953,5.74547160959388,2.35967160870665,12.8236323114259,1.10749551780496,3.43928891353643,11.4818800455649,20.075,NA,6.38432123223218,10.1734005358957,5.53,11.9913817437542,12.0248020082859,2.67580595314744,15.2684119468115,2.34772720721063,0.325039774485644,4.72142826011589,9.12831459561191,5.2,19.532393640731,5.34281353078104,1.51802553657987,14.1653845772869,2.93170386287231,6.30183646178991
"X__233",3.0135539145468,9.90941397530321,28.4741786449329,9.91315106610686,0.745961867127686,8.90643261710711,30.0695248209435,4.1754060261793,3.64179023627233,3.02717207666754,1.20090146070489,20.3544167284103,18.2266792898144,6.42319377624105,5.05889773606652,1.58984498230016,6.88199333168684,6.29886679838643,22.4668751131967,2.83091428336215,NA,5.07711360686938,16.1855492855368,0.814522408257744,17.5393509077244,11.3324590433852,NA,3.99746863487312,NA,6.35387873549025,9.23156566031792,13.8744115195908,NA,2.51624600312834,2.89675766520167,3.74273431543373,7.77098623528443,19.5402400592739,2.86156256126739,NA,NA,13.0708362558656,0.521913811985259,3.5922794928789,17.0886644304758,NA,2.61016414253396,7.3819188438495,0.89064326171071,0.635118495342336,7.86460880655438,3.98756323894981,3.45279703441903,6.53310989461761,19.710623400299,NA,NA,19.8913817689063,9.1704899152054,3.94286377595967,6.12383702547572,6.97829578746802,3.71244900410002,33.540928993947,5.08420322713427,1.12444399440191,33.9918759364452,4.38078122094418,5.7917303772683,2.39473569926608,12.916802831975,1.12114327817568,3.54901324908666,11.4424829175928,20.225,NA,6.47490499711863,10.2636915577933,5.55,12.227956130257,12.1375216098419,2.67688085947148,15.3350786733157,2.38790824898275,0.34320953721114,4.72002420350704,9.29701737054417,5.16,19.7162782580061,5.28114596196592,1.52635535273206,14.3581155840948,2.94562860723486,6.33187396064872
"X__234",2.95670322294062,9.84603970128839,28.5365164601945,9.87212181037461,0.74438319924979,8.83064310744781,29.7862909037066,4.06067064804304,3.59693855189773,2.9606185590727,1.17375554652163,20.2485385716401,18.0979890525103,6.29930171264992,4.88289067666946,1.53700330684566,6.84087063817186,6.24887221756083,22.3424589112087,2.79116292384384,NA,5.02855869648116,15.8822955747472,0.784196865084487,17.0041195062812,11.2370070578945,NA,3.94337789724706,NA,6.28176101870589,9.17126369281134,13.5868618539164,NA,2.44911939193524,2.83887956708401,3.64447340779297,7.75079413651843,19.3824668081536,2.80083571211194,NA,NA,12.7608548442821,0.509758947929806,3.52896836286462,16.8906196575736,NA,2.57046158008864,7.22380673194403,0.84798292285672,0.595583305307675,7.59909306124081,3.99604543764024,3.47188278834806,6.53441550743837,19.5115769993333,NA,NA,19.8774309718927,9.08827204975075,3.7965435720942,6.12231237662595,6.80637204532155,3.53455284183249,33.2170653655792,4.98374966684764,1.10396742510241,33.8535393119787,4.34766310248606,5.68337541750555,2.33899561527039,12.5964108385568,1.09958225161641,3.41156295653423,11.51108040077,19.79,NA,6.33657568728098,10.2429920914506,5.45,11.7882340973044,12.0079956418676,2.63768185183357,14.918191446115,2.32460928094908,0.328914871701576,4.63732096145304,9.52678939835151,5.27,19.5578737475939,5.22603050194956,1.5065962201638,14.0654439563694,2.91389692776817,6.22694635013079
"X__235",3.0297950499493,9.92296812487195,29.8792879107728,10.2517247053739,0.780585379232393,8.91310616512359,30.3310028091288,4.17009973238477,3.6941464736291,3.01299349557531,1.26042584895169,20.9331294360134,18.829316374102,6.46393002111002,5.07463127275145,1.56888296404648,6.94098502352022,6.42316550589252,22.7730413390735,2.85241432157045,NA,5.16148031480594,16.4920333695506,0.838940416841752,18.1424569047968,11.458134007081,NA,4.00185656212584,NA,6.48927012516414,9.90566355607935,13.9042517107096,NA,2.55053656023005,2.88481098177263,3.76125188932595,7.99865893186616,19.9856298931201,3.10790101573338,NA,NA,13.4853423314107,0.514753825015126,3.57075118432207,17.3067536936737,NA,2.60828905917056,7.46367598115472,0.852198716776649,0.58758272622708,7.76373071700603,4.11269350006081,3.59560975588757,6.64146910758843,20.3925261421081,NA,NA,20.5364115565365,9.35931234520703,4.23791868020724,6.18150095787843,6.96596956184472,3.66828105489526,34.1467660383009,5.10658183873273,1.13259247685378,35.3659713103173,4.55344119536675,5.80454243185236,2.36605244219995,13.0226099965094,1.1336942205083,3.5496543688313,11.5572909359884,20.21,NA,6.51681371652732,10.5474869906675,5.56,11.891044580669,12.1541233769801,2.73232426322701,15.7702634295127,2.37321256893912,0.349824419352377,4.69783494290321,9.88264058110736,5.485,20.062751948937,5.31150615847476,1.5461129723118,14.311650072306,2.97305919310789,6.42867422416516
"X__236",3.04175907382148,10.0146876838148,30.0858830965767,10.3548068798031,0.789464187098706,8.81236634618583,30.572387637646,4.17288213180744,3.7593532718986,3.03860160406534,1.25192302695351,21.0689637047141,19.083505655029,6.47493316477594,5.13372860041917,1.5988308326957,7.02114508134003,6.47935593333111,23.0979087794005,2.88364509797398,NA,5.25179162264562,16.7318691684318,0.839112215096193,17.9121173712429,11.4991982434545,NA,4.09205773795597,NA,6.52358361888286,9.96310914517329,13.9758857204697,NA,2.57626268338933,2.83128611572457,3.7686197168712,7.99083708706211,20.3005076682524,3.01724294680887,NA,NA,13.710582521042,0.529439509266341,3.57138560830367,17.357283617332,NA,2.57938321197112,7.5236171065617,0.837008949066835,0.578360938187348,7.59294650651984,4.15667572245538,3.62224857891693,6.51061290079177,20.3859384278644,NA,NA,21.3127189357395,9.40391164044047,4.27717744167159,6.2036545316035,7.0622706204418,3.60460810780265,34.3231781642556,5.16579367244419,1.13665151867993,36.3993852090888,4.60210415220064,5.82534504267141,2.44531452996789,13.1024518447054,1.13222875012475,3.56977539215902,11.3886290295752,20.3,NA,6.54569746165874,10.6556757062258,5.7,12.2885646993539,12.2193667029123,2.69014897368509,15.725392955958,2.37045140337957,0.341453158125322,4.71190704946938,9.86830233873382,5.49,20.3668491965801,5.40462317442363,1.58545790059089,14.3076562759905,2.97410652557302,6.54569746165874
"X__237",3.08806855439642,9.98159042613269,29.1223546944858,10.1268867362146,0.780259314456036,8.79165424739195,30.4630819672131,4.20570760059613,3.69798956780924,3.09115285352906,1.23533796143632,20.9626005961252,18.8647057746824,6.40032429210134,5.07388345752608,1.56931028315946,7.04980774962742,6.36295976154993,23.1879880774963,2.86058450074516,NA,5.17182621789925,16.592129650046,0.838227092165061,17.8030051541376,11.4401400894188,NA,4.09513545019521,NA,6.49483457526081,9.66794499043261,13.9015863995678,NA,2.67376184798808,2.87434008980227,3.72500905654897,7.93996274217586,20.4076274217586,2.990769220031,NA,NA,13.5611266766021,0.509033904250766,3.57820327868852,17.2172765821905,NA,2.58431054203636,7.59875095778595,0.865977943368107,0.600277927134894,7.64286230405365,4.15211578260855,3.60123499511177,6.42632603674646,20.3607395442819,NA,NA,20.9035208936595,9.31915350223547,4.35970134620649,6.16586477810485,7.09015210149031,3.75083754771237,34.2215096082921,5.12113859910581,1.1220348733234,34.9852891207154,4.55570053217358,5.80449294862891,2.47658688529281,12.86878390462,1.13522235469449,3.56799226021699,11.2752965722802,20.245,NA,6.53329806259315,10.5530959193249,5.85,12.1475693114726,12.0694976920417,2.71222533532042,15.8210663727333,2.36720949968107,0.347453499590647,4.71397511177347,9.80269448584203,5.52,20.3856482861401,5.41236214605067,1.54495599351519,14.4512816691505,2.97614896143748,6.47835022354694
"X__238",3.06362775091286,10.0882422117691,28.8751899733544,9.97395802493503,0.790274186650877,8.99373005690977,31.4891312214218,4.20224283693543,3.72154347182473,3.10523938069344,1.21094517704285,21.4653310964176,18.6095217052605,6.47615020230929,5.04955853810981,1.57611796440672,7.08865423204711,6.40194085331754,23.2264186321918,2.89416461067798,NA,5.16887858227633,17.2943740203039,0.837722047056574,18.00032567003,11.6852034606402,NA,4.23373792899512,NA,6.66776538701931,9.50768411235613,14.3221826411313,NA,2.69590381262542,2.90015108814285,3.80696698414486,8.01460969110826,20.8672258955887,3.01123829974901,NA,NA,13.4905950853646,0.513533184057143,3.58641600052633,17.4793863309732,NA,2.61449481879799,7.59203044795597,0.868360143425771,0.611001190747614,7.67748176898911,4.20779657952797,3.63274492811474,6.47688165034625,20.5408688295744,NA,NA,21.0679679383834,9.37031481298727,4.28642106323672,5.90468507472167,7.06347696592816,3.72707059964407,34.5773343840192,5.18800881607948,1.12753906378499,34.6125694924175,4.62856856886607,5.80099564962663,2.55700388264363,12.9810980624363,1.1585519260502,3.56323525387184,11.4415309714135,20.64,NA,6.66776538701931,10.7879836835143,5.95,12.2986832931318,12.2187534503602,2.67153656370275,15.3666158339676,2.40501820221627,0.345038469646189,4.8003480377644,9.70259548011448,5.51,20.6014013618869,5.48595381427021,1.58098022867146,14.4652850422711,2.99100728840149,6.49054903121813
